OPEN,HIGH,LOW,CLOSE,VOLUME,Close_Time,QUOTE_ASSET_VOLUME,NUMBER_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,IGNORE,Date_column
"17165,53",17324,"16855,01","16977,37","232818,1822",1669939199999,3972607180,5097720,"116018,8887",1979692808,0,01/12/2022 00:00:00
"37881,75",38744,"36632,61","38466,9","36855,2458",1643673599999,1386754529,936014,"18422,26954","693360023,3",0,31/01/2022 00:00:00
7345,7404,"7272,21","7354,11","29987,97498",1578182399999,"219874240,9",279370,"16369,38225","120035111,7",0,04/01/2020 00:00:00
"6965,49",7405,"6871,04","7344,96","68428,50045",1578095999999,495098583,519854,"35595,49627","257713113,9",0,03/01/2020 00:00:00
"9518,02",9690,"9365,21","9666,24","46252,64494",1591228799999,441928818,562784,"22656,30815",216537558,0,03/06/2020 00:00:00
"21998,05",24500,"21813,88","24113,48","687889,3126",1678751999999,15824996079,14820760,"346688,1703",7976620082,0,13/03/2023 00:00:00
"54342,8",57200,51700,"52303,65","83537,46502",1616630399999,4583159614,2401988,"39323,13007",2161386679,0,24/03/2021 00:00:00
"57169,39",57200,"53046,69","53200,01","85324,6259",1620172799999,4705402064,2492629,"41029,68825",2262794504,0,04/05/2021 00:00:00
"15475,1",15840,"14805,54","15328,41","108976,3341",1604966399999,1670447936,1505441,"51350,44664","787324390,8",0,09/11/2020 00:00:00
"58202,01",59272,"56777,77","59129,99","54258,01579",1617667199999,3155214764,2035877,"27269,49269",1586344788,0,05/04/2021 00:00:00
"9130,89",9188,8835,"8886,66","45422,20453",1583625599999,"409983263,8",485400,"22281,71586","201161181,3",0,07/03/2020 00:00:00
"9697,72",9700,"9381,41","9448,27","48333,7864",1590969599999,"461272298,9",651473,"22778,00117",217450165,0,31/05/2020 00:00:00
"9057,79",9190,"9040,04","9135,46","26441,96848",1593907199999,"240576054,9",335225,"13588,8196","123666216,1",0,04/07/2020 00:00:00
"23009,65",23500,"22534,88","23074,16","280833,8632",1674863999999,6461707755,7079096,"139699,2764",3214623771,0,27/01/2023 00:00:00
"6162,05",6900,5670,"6208,36","219298,3295",1584748799999,1401734013,1580069,"104719,6392","670117999,1",0,20/03/2020 00:00:00
"17224,1",17360,"17058,21","17128,56","238422,0647",1670630399999,4097973426,4282003,"118031,9136",2028743141,0,09/12/2022 00:00:00
"21826,87",22488,"21538,51","22395,74","395395,6183",1663027199999,8743762683,6979539,"199489,5406",4411479060,0,12/09/2022 00:00:00
"19147,66",19420,18857,"19359,4","37043,09186",1607299199999,"709558933,6",820382,"19009,40766",364303501,0,06/12/2020 00:00:00
"8972,58",9200,8712,"8894,16","90126,06564",1588550399999,"808427095,9",877460,"44321,3704","397824441,8",0,03/05/2020 00:00:00
"30204,77",30700,"29944,1","30109,93","46291,1865",1654819199999,1399839074,841562,"23082,29251",697948606,0,09/06/2022 00:00:00
"7197,32",7420,7150,"7361,28","76059,14584",1586390399999,"555122600,3",750516,"39000,55257","284685809,8",0,08/04/2020 00:00:00
"9685,69",9720,"9577,03","9624,89","41031,02938",1592956799999,"395487616,5",474319,"19112,60622","184247416,8",0,23/06/2020 00:00:00
"41358,19",42976,39751,"40480,01","59316,27657",1650585599999,2476061418,1515456,"29413,89548",1228429891,0,21/04/2022 00:00:00
"57635,46",59368,"57071,35","58746,57","55122,44312",1617148799999,3221944107,1612744,"27541,52668",1610812658,0,30/03/2021 00:00:00
"53723,72",55280,53610,"54721,03","29716,99957",1638057599999,1623173123,1110145,"14462,93801","790191540,9",0,27/11/2021 00:00:00
"10332,84",10750,"10212,34","10671,77","67059,29136",1600127999999,"706175591,4",828957,"31880,36316",335719021,0,14/09/2020 00:00:00
"17106,65","17424,25",16867,"16966,35","233703,2923",1670284799999,4015334797,5138207,"115508,1992",1984551471,0,05/12/2022 00:00:00
"20287,2","20576,25",19540,"19811,66","256634,3553",1661903999999,5157974827,6593178,"126919,0792",2551087937,0,30/08/2022 00:00:00
"41864,62","42248,5",39650,"41822,49","50729,17019",1641859199999,2088111340,1250983,"24654,54811",1015935553,0,10/01/2022 00:00:00
"32509,56",34881,31683,"33678,07","126966,1006",1624492799999,4282250434,2026228,"63340,03314",2136458766,0,23/06/2021 00:00:00
"53955,67",55489,"53661,67","54949,72","55177,08013",1633823999999,3024862791,1609483,"27686,74749",1518044340,0,09/10/2021 00:00:00
"41002,26",43361,"40875,51","42364,13","59454,94294",1647993599999,2525975508,1367343,"30215,54785",1283334795,0,22/03/2022 00:00:00
"55996,91",57777,"54167,19",57367,"55808,44492",1634169599999,3123307687,1610489,"27985,13207",1566812326,0,13/10/2021 00:00:00
41660,43505,"40553,31","40680,91","42330,33953",1642723199999,1784801200,1098761,"20201,47991","852629490,3",0,20/01/2022 00:00:00
"9800,02","9914,25",9520,"9539,4","81950,67957",1589068799999,"795001351,7",839384,"36738,67924","356475632,7",0,09/05/2020 00:00:00
"36694,85",38225,35920,"37568,68","67587,3725",1622678399999,2523462576,1530915,"34328,49629",1281854475,0,02/06/2021 00:00:00
"49389,99",50777,48638,"50053,9","26017,93421",1639353599999,1292315884,863605,"13266,00955","658923314,9",0,12/12/2021 00:00:00
"35820,48",36457,"34803,52","35483,72","68712,44946",1624147199999,2453817535,1212278,"33788,29335",1207082482,0,19/06/2021 00:00:00
"23933,09","24456,5",23583,"24403,68","174207,5704",1660348799999,4175834602,6134163,"87283,3227",2092464530,0,12/08/2022 00:00:00
"38324,72",40841,"37800,44","39241,91","104780,7734",1622073599999,4113717505,2432319,"50485,07699",1983423342,0,26/05/2021 00:00:00
"46395,14",47033,"44132,29","44850,91","49048,26618",1631318399999,2243698626,1569941,"24358,59799",1114490734,0,10/09/2021 00:00:00
"44699,37",47033,"43927,7","46760,62","53411,75392",1629417599999,2416320067,1774382,"27193,50515",1230827552,0,19/08/2021 00:00:00
"32820,03","33185,25",31133,31880,"51639,57635",1626393599999,1652077965,1099367,"24866,40579","795831015,7",0,15/07/2021 00:00:00
"29790,34",32858,"29482,61","32144,51","82796,26513",1626911999999,2603140706,1415058,"42584,67222",1338356406,0,21/07/2021 00:00:00
"58739,46",59490,"57935,45","58720,44","47415,61722",1617321599999,2789238880,1594431,"22966,25674",1351151698,0,01/04/2021 00:00:00
"19439,96",19525,"19020,25","19131,87","212509,0985",1665446399999,4101745483,4432688,"104849,4097",2023908023,0,10/10/2022 00:00:00
"44940,72",47250,"44594,44","47111,52","44855,85099",1631663999999,2072259519,1210258,"22182,46649",1025156548,0,14/09/2021 00:00:00
"26599,99",26777,26445,"26559,67","13960,93351",1694908799999,"370889866,5",526416,"6508,91352","172926781,4",0,16/09/2023 00:00:00
"40516,28",41330,"39506,4","40144,04","80679,62284",1623801599999,3247746714,1931890,"39428,82973",1587381566,0,15/06/2021 00:00:00
"47286,18",47570,45696,"46446,1","27662,0771",1641254399999,1292203508,885624,"13524,76045","631879430,1",0,03/01/2022 00:00:00
"33675,07",35298,"32286,57","34663,09","86625,80426",1624579199999,2925373222,1531230,"43994,7083",1486960778,0,24/06/2021 00:00:00
"24568,24",24877,24430,"24631,95","216917,2521",1676764799999,5339920390,6296097,"107467,0876",2645647446,0,18/02/2023 00:00:00
"50838,82",51810,"50384,43",50820,"31684,84269",1640390399999,1618089927,1075177,"15108,36362","771557283,6",0,24/12/2021 00:00:00
"32287,58",33650,"31924,32","33634,09","50112,86363",1627084799999,1631947003,1394786,"25018,97708","815391041,2",0,23/07/2021 00:00:00
"29864,03",30189,"29531,42","29919,21","23139,9281",1654473599999,"691201528,2",604680,"11753,51303","351150600,8",0,05/06/2022 00:00:00
"36622,46",37850,"35844,06","35891,49","79611,30777",1611100799999,2935348499,1939371,"38704,68162",1428235710,0,19/01/2021 00:00:00
"34049,15",37850,32380,"37371,38","124477,9149",1610582399999,4322876606,2514289,"63981,03831",2222872691,0,13/01/2021 00:00:00
"16896,15",16925,16723,"16824,67","156810,9636",1671667199999,2638528724,4375570,"77675,35979",1307019850,0,21/12/2022 00:00:00
"20591,84",21085,"20554,01","20809,67","254881,7776",1667087999999,5303038321,6255599,"127941,5636",2662029300,0,29/10/2022 00:00:00
"46276,88",48394,45000,"46106,43","66060,83429",1614470399999,3105897439,1757720,"31987,01965",1505012111,0,27/02/2021 00:00:00
"56393,68",58650,"55241,63","57314,75","74542,74783",1620431999999,4239374487,2361692,"36877,60257",2097609397,0,07/05/2021 00:00:00
"16831,85",17041,16679,"16950,65","207401,2842",1673049599999,3490305010,5388661,"103320,2297",1738828235,0,06/01/2023 00:00:00
"42729,29",44322,42450,"43902,66","33943,2928",1642031999999,1470906438,1023902,"17584,31885","762205618,8",0,12/01/2022 00:00:00
"23074,16",23189,"22878,46","23022,6","148115,7109",1674950399999,3408985411,4181816,"73861,83566",1700057504,0,28/01/2023 00:00:00
"52117,67",52530,"50901,9","51552,6","60758,04695",1613692799999,3149973077,1891592,"28893,35862",1498231636,0,18/02/2021 00:00:00
26054,26281,"25801,09","26100,01","26160,75343",1692489599999,"680623880,8",615764,"12952,29598","337010159,8",0,19/08/2023 00:00:00
"23174,39",24245,"23154,25",23810,"170958,4415",1660003199999,4078052111,5892045,"85942,29725",2050118384,0,08/08/2022 00:00:00
"19590,54",20185,"19155,36","19422,61","444322,9534",1664582399999,8694127254,6254203,"220029,8458",4304848630,0,30/09/2022 00:00:00
"19803,3",20189,"19748,08","20113,62","179350,2434",1663459199999,3578667843,3862666,"89621,58733",1788389852,0,17/09/2022 00:00:00
"18650,51",19177,18500,"19147,66","42922,74857",1607212799999,"813445434,1",932124,"21360,26028","405002656,1",0,05/12/2020 00:00:00
19988,21233,"19890,07","21110,13","83127,08716",1656028799999,1710694866,1207858,"42716,83721","879244263,3",0,23/06/2022 00:00:00
"29895,42",30449,"29701,02","30344,7","34070,53895",1688774399999,1027461795,912948,"14875,86309","448638761,4",0,07/07/2023 00:00:00
"29352,9",29449,"29033,24","29281,09","15706,97441",1690761599999,"459830379,7",454846,"7720,41654","226012721,4",0,30/07/2023 00:00:00
"26527,5",27409,"26377,35","26762,51","43000,43256",1695081599999,1158780348,938705,"21551,71605","580912488,8",0,18/09/2023 00:00:00
"29430,27",30485,"29096,78","30380,01","62004,89434",1681862399999,1861001492,1141562,"32417,57068","972769560,7",0,18/04/2023 00:00:00
"19164,37",19257,"19112,72","19204,35","110403,9084",1666483199999,2117395641,2887106,"54134,08243",1038228039,0,22/10/2022 00:00:00
"16442,91",17249,"16428,3","17163,64","303019,8072",1669852799999,5123595200,6519330,"151764,5729",2566042183,0,30/11/2022 00:00:00
"19174,99",19349,19000,"19273,14","47257,20129",1607990399999,"906101687,7",842382,"22657,4634","434506325,3",0,14/12/2020 00:00:00
"33502,87",34666,"33306,47","34258,99","31572,64745",1626047999999,1070033013,952891,"16434,53751","557336788,7",0,11/07/2021 00:00:00
"43546,37",44978,"43069,09","44865,26","48699,57655",1632441599999,2147211305,1196106,"24503,00365",1080404500,0,23/09/2021 00:00:00
"29805,84",30689,"29594,55","30452,62","56961,42928",1654214399999,1711652906,1086183,"28555,06607","858193492,4",0,02/06/2022 00:00:00
"28838,16",29677,28800,"29505,61","58415,83048",1683331199999,1709786815,1288027,"29071,98606","850975342,6",0,05/05/2023 00:00:00
"23810,98","23933,25",22865,"23149,95","143182,5086",1660089599999,3347110919,5105613,"70598,77953",1650310503,0,09/08/2022 00:00:00
"32259,45",34875,31910,"32254,2","88499,22692",1611619199999,2958759289,2106548,"44489,52413",1488432034,0,25/01/2021 00:00:00
"49069,9",49299,"48346,88","48895,35","26681,06379",1630195199999,1303966036,793012,"13895,76368","679193791,6",0,28/08/2021 00:00:00
"49671,92",51483,"48799,75","49841,45","80082,20431",1621036799999,4015904915,2095860,"37184,12886",1864162621,0,14/05/2021 00:00:00
"43084,29",43475,"42581,79","43071,66","20602,35271",1642377599999,"887203134,1",732171,"10052,19291","432899939,7",0,16/01/2022 00:00:00
"9788,14","9854,75",9581,"9621,16","47788,05005",1591401599999,"465200788,2",566062,"22329,10712",217444469,0,05/06/2020 00:00:00
"36896,37",37387,36250,"37311,61","32081,10999",1643932799999,1179502839,848961,"16468,10233","605530493,6",0,03/02/2022 00:00:00
53555,57963,"53013,01","57694,27","68578,91005",1619827199999,3808187373,2267648,"35634,12909",1978866536,0,30/04/2021 00:00:00
"35641,26",37499,"34153,84","37253,81","94160,73529",1622505599999,3406047735,1896359,"46337,9325",1677796724,0,31/05/2021 00:00:00
"10255,89","10410,75",9875,"10373,44","62620,23068",1599523199999,"634278537,8",927363,"30576,70067","309796338,5",0,07/09/2020 00:00:00
"37250,02",39843,"34322,28","38327,21","120476,2946",1645747199999,4335107392,2622780,"60103,1314",2164376870,0,24/02/2022 00:00:00
"58413,44",62499,57820,"60575,89","61056,35301",1635465599999,3677629851,1878275,"30447,44205",1835335718,0,28/10/2021 00:00:00
"60006,67",60499,"50931,3","56150,01","124882,1318",1618790399999,6949379727,3444089,"59404,61681",3303953081,0,18/04/2021 00:00:00
"59769,13",60699,"59232,52","60002,43","41156,71539",1618185599999,2462032927,1746102,"20798,05878",1244349091,0,11/04/2021 00:00:00
"37388,05",38491,35782,"36675,72","109527,2849",1623369599999,4062957162,2231430,"53639,42402",1990486079,0,10/06/2021 00:00:00
"35071,42",36499,"34601,01","36244,55","44279,52354",1642982399999,1572414639,1142407,"22841,39451",811501507,0,23/01/2022 00:00:00
26255,"26445,5","25647,26","25910,5","28999,76471",1694217599999,"754184537,1",646852,"14238,89945","370236844,4",0,08/09/2023 00:00:00
"42201,63",42691,41250,"42352,12","29324,08257",1642550399999,1228459687,905061,"14527,82371","608578954,6",0,18/01/2022 00:00:00
"39530,45",40699,"39254,63","40074,94","57751,01778",1649807999999,2309514072,1153667,"28344,99788",1133659107,0,12/04/2022 00:00:00
"37630,8",38675,"37386,38","38468,35","38812,24104",1651449599999,1478259272,1021157,"19551,11747","744825800,8",0,01/05/2022 00:00:00
"47241,75","47347,25",42500,"43015,62","78003,52444",1632182399999,3457139274,1842231,"36108,36295",1600107749,0,20/09/2021 00:00:00
"47100,89",49156,46512,"48810,52","49904,65528",1630540799999,2386074445,1280384,"25102,36864",1200480555,0,01/09/2021 00:00:00
"63220,57",63500,"60382,76","62896,48","43336,09049",1635983999999,2713389500,1601925,"20662,34777",1294306442,0,03/11/2021 00:00:00
"8020,01",8197,7960,"8184,98","38131,49434",1578873599999,"309351920,5",350662,"19718,5411",159972664,0,12/01/2020 00:00:00
"19813,03",20490,"19797,94","20050,02","276946,6077",1661990399999,5595829094,6389133,"140474,4604",2838456436,0,31/08/2022 00:00:00
"7817,74",8199,7672,"8197,02","82406,77745",1578700799999,"652774220,4",606101,"42361,75531","335845385,7",0,10/01/2020 00:00:00
"9621,17",9735,"9531,05","9666,3","32752,95089",1591487999999,"315604867,2",435796,"15832,69377","152610794,9",0,06/06/2020 00:00:00
8841,9225,"8811,73","9204,07","68910,35551",1590623999999,"624660855,8",662850,"33532,62027",304057335,0,27/05/2020 00:00:00
"35796,31",36900,33300,"33552,79","77574,95257",1623110399999,2755673602,1532260,"36431,56059",1295757612,0,07/06/2021 00:00:00
"58617,7",59444,55610,"56247,18","51724,32047",1637625599999,2968622334,1624768,"24834,9816",1425668562,0,22/11/2021 00:00:00
"61286,75",61500,"59510,63","60852,22","31226,57676",1635119999999,1889694559,1052085,"15682,1686","949151331,9",0,24/10/2021 00:00:00
"58142,55",61500,"57900,01","59769,13","69906,42412",1618099199999,4197138552,2470398,"36018,63757",2162858398,0,10/04/2021 00:00:00
57641,59468,"56270,74","58030,01","52392,65296",1616198399999,3052711148,1885830,"25552,51122",1489274083,0,19/03/2021 00:00:00
"29581,99",29738,"29320,2","29455,75","23463,45373",1691711999999,"692863472,1",513691,"11204,06553","330886650,2",0,10/08/2023 00:00:00
"41822,49",43100,"41268,93","42729,29","37296,43729",1641945599999,1574803609,1015526,"18521,95391","782176383,1",0,11/01/2022 00:00:00
"57315,49",59500,56900,"58862,05","69709,90603",1620518399999,4079553832,2311378,"34329,69916",2009442623,0,08/05/2021 00:00:00
"58240,83",59500,53400,"55816,14","89586,34925",1620691199999,5131782640,2575419,"43057,97703",2468201498,0,10/05/2021 00:00:00
"40680,92",41100,"35440,45","36445,31","88860,892",1642809599999,3405501703,2092561,"41615,08582",1595831788,0,21/01/2022 00:00:00
"28323,76",29770,28170,"29637,34","67754,0622",1681171199999,1955300943,1285695,"36147,62326",1043138688,0,10/04/2023 00:00:00
"27250,97",28750,27105,"28295,41","128649,6082",1679615999999,3591123573,2159091,"65172,02479",1819323637,0,23/03/2023 00:00:00
"54001,38",55460,53222,"55011,97","54064,03468",1619567999999,2949719328,1568666,"25631,07463",1398731801,0,27/04/2021 00:00:00
"10728,59",10799,"10594,82","10774,25","30549,48325",1601251199999,"327169249,5",516004,"15101,03977","161737536,9",0,27/09/2020 00:00:00
"19416,52",19558,"19316,04","19439,02","113900,8268",1665359999999,2215007204,2833704,"57166,25996",1111737800,0,09/10/2022 00:00:00
"9067,51",9271,"8933,52",9170,"58943,13102",1590191999999,"537847834,5",693694,"28987,3159","264538897,3",0,22/05/2020 00:00:00
"19273,69",19570,19050,"19426,43","61834,36601",1608076799999,1196361528,1046423,"31194,16085","603826364,4",0,15/12/2020 00:00:00
"22577,13",22666,21250,"21310,9","180344,7664",1658793599999,3954002949,4807238,"88021,9456",1930051719,0,25/07/2022 00:00:00
13791,13895,13603,"13761,5","36285,64853",1604275199999,"499124369,1",606248,"17839,54476","245432626,6",0,01/11/2020 00:00:00
"19204,08",19598,"18867,2","19421,9","66689,39128",1607039999999,1286548311,1242229,"33868,3417","653783366,9",0,03/12/2020 00:00:00
"21132,29",21650,"20407,15","20677,47","350916,0195",1674086399999,7399719195,7617173,"173174,4169",3652037808,0,18/01/2023 00:00:00
"8642,35",8789,8488,"8736,03","36494,68766",1579651199999,316056705,365621,"18731,87164","162303157,9",0,21/01/2020 00:00:00
"11335,46",11861,11220,"11801,17","85087,48513",1596326399999,"987817017,3",1174252,"40523,73352",470714480,0,01/08/2020 00:00:00
"27668,8",27818,27353,"27628,27","40113,31069",1683676799999,1106923908,1003698,"20094,09737","554561922,8",0,09/05/2023 00:00:00
"48821,88",49500,48050,"49239,22","37007,8878",1629676799999,1807169840,1610192,"18587,87755","907708162,1",0,22/08/2021 00:00:00
"48336,95",49500,46547,"48864,98","51629,181",1639612799999,2487012309,1438176,"25861,16891",1246095378,0,15/12/2021 00:00:00
"7200,77","7212,5","6924,74","6965,71","31951,48393",1578009599999,"225982341,3",302667,"15141,61134","107060829,1",0,02/01/2020 00:00:00
"15297,21",15965,"15272,68","15684,24","78469,74646",1605139199999,1226425496,1247167,"40030,00217","625865373,4",0,11/11/2020 00:00:00
"26339,34",26810,26210,"26498,61","31075,51083",1686268799999,"823023638,2",848252,"14614,60741","387105933,4",0,08/06/2023 00:00:00
"28415,29",29890,"28378,86","29472,77","95430,82431",1682639999999,2784859692,1990148,"48601,97474",1418439306,0,27/04/2023 00:00:00
"57221,72",61844,"56078,23","61188,39","83245,09135",1615679999999,4933383453,2559002,"44387,23192",2631390815,0,13/03/2021 00:00:00
"10126,66",10343,"9981,01","10219,2","49347,11378",1599695999999,"503082625,2",755560,"23815,41243","242759702,9",0,09/09/2020 00:00:00
"40586,96",41380,38720,"40088,22","75785,97968",1610236799999,3054779029,1998156,"37007,32191",1491990706,0,09/01/2021 00:00:00
"43839,99",45492,42666,"44042,99","64880,29387",1644364799999,2847485971,1653350,"33004,09337",1448178622,0,08/02/2022 00:00:00
"26221,68",26850,"26112,06","26372,99","34771,57978",1695859199999,918797815,939690,"16813,75506","444221386,4",0,27/09/2023 00:00:00
"35546,12",39380,34757,"39020,57","86921,02556",1623628799999,3208991522,1894103,"45675,27362",1688611358,0,13/06/2021 00:00:00
"9234,02",9345,"9157,5","9302,75","30872,70229",1594598399999,"285591381,5",484875,"14980,1877",138584259,0,12/07/2020 00:00:00
"29331,7",33300,"28946,53","32178,33","129993,8734",1609631999999,4073842164,2245922,"67446,30525",2110334724,0,02/01/2021 00:00:00
"10344,36",10375,9801,"9904,72","57657,20295",1581811199999,"580845331,2",739781,"26758,58032","269731775,5",0,15/02/2020 00:00:00
"20295,11",20750,"20000,09","20591,84","287039,9457",1667001599999,5849603406,6638096,"143078,2528",2915977523,0,28/10/2022 00:00:00
"20236,71",20750,"19304,4","20175,83","96041,13756",1657065599999,1919950110,1612273,"48358,47507","967109793,4",0,05/07/2022 00:00:00
"41147,78",41500,"39551,94","39942,38","36807,01401",1649980799999,1494726286,803756,"17787,82129","722216571,9",0,14/04/2022 00:00:00
"16599,55",16666,"16342,81","16522,14","182089,4953",1669420799999,3003553172,4396465,"90187,55597",1487718711,0,25/11/2022 00:00:00
"37568,68",39476,37170,"39246,79","75889,10601",1622764799999,2930945326,1949658,"38664,29785",1493504668,0,03/06/2021 00:00:00
"33086,94",33340,"32202,25","32729,77","41126,36101",1626220799999,1348583017,956053,"19588,27851","642576716,6",0,13/07/2021 00:00:00
9782,9877,9570,"9772,43","46024,00129",1591747199999,"447208895,8",551863,"21901,19095","212965408,7",0,09/06/2020 00:00:00
9772,9885,9730,"9813,73","43966,11463",1581119999999,"430744860,2",582249,"22733,98819",222761440,0,07/02/2020 00:00:00
"9069,41",9375,"9055,92","9344,2","54463,13228",1594079999999,"502548376,2",533540,"28132,94222","259636973,3",0,06/07/2020 00:00:00
"11892,9",11935,11125,"11392,08","90748,28463",1597190399999,1049615697,1343979,"41221,96101","476990926,6",0,11/08/2020 00:00:00
"18703,8",18750,"17610,86","18414,43","81645,73778",1606089599999,1497662550,1528524,"39164,42638","718709271,1",0,22/11/2020 00:00:00
"16227,96",16706,"16160,2","16603,11","264927,7041",1669247999999,4368042619,6260616,"132804,3763",2189676204,0,23/11/2022 00:00:00
"18413,88",18766,18000,18368,"82961,50609",1606175999999,1529064320,1629379,"39611,36062","730350629,7",0,23/11/2020 00:00:00
"19078,1",19790,"18471,28","19412,82","521385,4555",1664409599999,9964460007,7357437,"260944,3812",4988233394,0,28/09/2022 00:00:00
"34663,08",35500,31275,"31584,45","116061,1304",1624665599999,3846120543,2094932,"55656,15625",1846078278,0,25/06/2021 00:00:00
"49917,54",51900,49450,"51756,88","40544,83587",1630886399999,2049212026,1417660,"21557,23586",1090239907,0,05/09/2021 00:00:00
"49488,85",49860,47600,"47674,01","51014,59475",1629849599999,2486079316,1692896,"24702,92344",1203899650,0,24/08/2021 00:00:00
"9021,36",9395,"8906,21","9142,92","105925,3024",1588809599999,"972793508,5",1007661,"51189,79089","470167656,6",0,06/05/2020 00:00:00
"9310,23",9395,"9170,95","9358,95","30329,06538",1592697599999,"282120360,6",382778,"15125,08177","140741525,6",0,20/06/2020 00:00:00
"11293,22",11445,11221,"11369,02","29043,85134",1602460799999,329927755,509714,"14470,44427","164384653,1",0,11/10/2020 00:00:00
"64280,59",67000,"63481,4","66001,41","51428,93486",1634774399999,3362878816,1823286,"27623,99053",1806653765,0,20/10/2021 00:00:00
"39181,01",39700,37351,"38795,69","84363,67976",1612742399999,3256521384,1976357,"40764,38896",1574482908,0,07/02/2021 00:00:00
"46464,66",47900,45900,"47120,87","30352,29569",1640908799999,1428755720,910157,"14886,52375","700792256,7",0,30/12/2021 00:00:00
"53785,22",56100,"53617,61","53951,43","46160,25785",1633737599999,2522087625,1548832,"22643,19334",1237799957,0,08/10/2021 00:00:00
"11071,36",11473,10936,"11219,81","56931,84148",1596499199999,"641127593,3",919185,"27133,03514","305554713,9",0,03/08/2020 00:00:00
"9309,35",9939,"9256,76","9791,98","129565,3775",1589500799999,1247456798,1199530,"63438,51099","611313934,4",0,14/05/2020 00:00:00
"19701,88",19890,"19320,01","19803,3","283791,0706",1663372799999,5584012914,5120935,"141085,2054",2776292772,0,16/09/2022 00:00:00
"39146,86",39780,"37642,03","38207,05","57117,43585",1628035199999,2195360659,1379871,"27683,4666",1064118782,0,03/08/2021 00:00:00
"11050,64",11491,"11050,51","11293,22","43648,03694",1602374399999,"494785212,2",698561,"22807,20465","258432465,8",0,10/10/2020 00:00:00
"29468,1",32222,"29299,62","31734,22","96785,9476",1653955199999,2980527582,1380410,"45024,45633",1384940692,0,30/05/2022 00:00:00
"11360,31",11505,"11346,22","11503,14","23284,04119",1603065599999,"266150824,3",346946,"12396,1271","141743879,1",0,18/10/2020 00:00:00
"25934,24",26098,"24820,56","25128,6","45077,31608",1686787199999,1152808417,957418,"20726,13761","530122336,4",0,14/06/2023 00:00:00
"39441,61",39940,"38929,62","39450,13","26703,61186",1650844799999,1056336243,868183,"12639,70229","500129939,1",0,24/04/2022 00:00:00
"8145,92",8455,7870,"8055,98","112622,6426",1578527999999,"926410232,6",830375,"55071,10951","453284250,5",0,08/01/2020 00:00:00
"26880,26",27150,"26825,11","27102,43","14434,54718",1684627199999,"389225653,7",481382,"6769,94368","182562924,6",0,20/05/2023 00:00:00
"39709,19",39980,39285,"39441,6","20291,42375",1650758399999,"804677022,9",724132,"10217,20484","405193110,9",0,23/04/2022 00:00:00
"9465,13",9489,9280,"9386,32","37381,95377",1592524799999,"351649555,1",475074,"17940,40525","168801558,4",0,18/06/2020 00:00:00
"9342,1",9495,"8910,45","9426,02","86107,92471",1592265599999,"793518842,6",839521,"41630,74753","384031123,2",0,15/06/2020 00:00:00
"30447,31",31282,29500,30472,"89419,07618",1688169599999,2726355506,1559366,"44319,81254",1351735333,0,30/06/2023 00:00:00
"55011,97",56428,"53813,16","54846,22","55130,45902",1619654399999,3020242788,1830042,"26762,03342",1466278915,0,28/04/2021 00:00:00
"11528,24",11557,11300,"11420,56","42205,28371",1602633599999,"482663390,7",618262,"19346,15861","221257357,6",0,13/10/2020 00:00:00
"21862,02",22090,21630,"21783,54","204435,6516",1676246399999,4469822441,4561903,"101194,347",2212545781,0,12/02/2023 00:00:00
"28629,81",29266,28450,"29031,33","34479,35127",1653782399999,"994674257,6",684423,"17561,21465","506633343,7",0,28/05/2022 00:00:00
"37371,38",40100,"36701,23","39144,5","102950,3894",1610668799999,3974826638,2297466,"51264,46709",1979442593,0,14/01/2021 00:00:00
20574,21090,"19637,03","20573,89","109028,9415",1655769599999,2220396382,1639448,"54047,82476",1100883997,0,20/06/2022 00:00:00
"35911,72",36100,"34017,55",35045,"77152,19763",1625097599999,2688939291,1301036,"37035,76967",1290873346,0,30/06/2021 00:00:00
"20455,73",22150,"20270,6","21997,11","430944,9429",1678665599999,8982418414,9721933,"218639,0688",4558127965,0,12/03/2023 00:00:00
"29793,99",30350,29730,"30083,75","18292,78637",1690156799999,"548940321,1",519434,"8889,35695","266761143,4",0,23/07/2023 00:00:00
"32875,71",34100,"32261,07","33815,81","47153,9399",1625875199999,1562958239,1236351,"23660,0686","784288611,1",0,09/07/2021 00:00:00
"41566,48",42300,40501,"41679,74","32952,73111",1641686399999,1367233495,1021908,"16462,53747","683155535,4",0,08/01/2022 00:00:00
"23151,32",24226,"22664,69","23954,05","208916,5495",1660175999999,4918825599,6818207,"105046,9133",2473680340,0,10/08/2022 00:00:00
"24322,87",25250,"23505,25","23517,72","450080,6837",1676591999999,11074988149,11006793,"224396,7757",5522891581,0,16/02/2023 00:00:00
"24843,89",25250,"24148,34","24452,16","376000,8287",1677023999999,9280992344,10712371,"187029,4976",4617218785,0,21/02/2023 00:00:00
"49239,22",50500,49029,"49488,85","52462,54195",1629763199999,2616721364,2143309,"26218,97512",1307817635,0,23/08/2021 00:00:00
"9143,4",10067,9021,"9986,4","147154,6114",1588895999999,1409783462,1254835,"74602,19311","715407978,2",0,07/05/2020 00:00:00
"10785,23",11093,"10661,22","10954,01","64991,51244",1600300799999,"708644989,5",884153,"31740,51169","346117690,6",0,16/09/2020 00:00:00
